id_umkm,provinsi,sektor,skala_usaha,usia_usaha,punya_smartphone,punya_medsos_bisnis,punya_marketplace,jumlah_platform,frekuensi_posting_mgg,pakai_pembayaran_digital,persen_omzet_online,ikut_pelatihan_digital,punya_website,pakai_tools_manajemen,digital_readiness_score,kategori_score,klaster,pca_1,pca_2,nama_klaster
UMKM0699,Jawa Timur,Pertanian,Menengah,> 5 tahun,1,1,1,3,5,1,45.3,1,0,0,84.53,Sangat Tinggi (75-100),3,2.9988309880812,0.8853582930734702,Digital Adopter
UMKM0700,Jawa Tengah,Fashion,Mikro,> 5 tahun,0,1,0,0,1,1,0.8,0,0,0,27.08,Sedang (25-50),2,-1.3110995395368013,0.6337821564515028,Digital Beginner
UMKM0701,Jawa Tengah,Pertanian,Mikro,3-5 tahun,1,1,1,1,2,0,41.4,1,0,0,61.47,Tinggi (50-75),3,1.3063337450521022,0.1949677743394828,Digital Adopter
UMKM0702,Jawa Timur,Fashion,Kecil,> 5 tahun,1,1,1,1,1,1,62.3,1,1,1,81.56,Sangat Tinggi (75-100),1,2.7653161362194454,-0.05611790109005177,Digital Champion
UMKM0703,Jawa Barat,Kuliner,Mikro,< 1 tahun,1,1,0,0,4,0,1.5,0,1,0,38.15,Sedang (25-50),2,-0.9775387171777022,1.9577637722693997,Digital Beginner
UMKM0704,Jawa Timur,Fashion,Kecil,< 1 tahun,1,1,0,0,3,1,5.8,0,1,0,46.58,Sedang (25-50),2,-0.7534241073471405,1.3690884499495608,Digital Beginner
UMKM0705,Jawa Timur,Fashion,Menengah,> 5 tahun,1,1,1,1,1,1,88.7,0,1,1,79.2,Sangat Tinggi (75-100),1,3.0955607648942514,-0.3610267822690238,Digital Champion
UMKM0706,Kalimantan Timur,Kuliner,Kecil,> 5 tahun,1,0,1,2,0,1,39.3,1,0,0,55.6,Tinggi (50-75),3,1.3766198099263682,-2.3867850742673142,Digital Adopter
UMKM0707,Jawa Barat,Kerajinan,Kecil,< 1 tahun,1,0,1,3,0,1,37.2,1,0,0,58.72,Tinggi (50-75),3,1.8599890698906438,-2.5699434238645726,Digital Adopter
UMKM0708,Sumatera Utara,Kuliner,Mikro,1-3 tahun,1,1,0,0,4,1,9.7,0,1,0,48.97,Sedang (25-50),2,-0.55599225126134,1.7615721772446793,Digital Beginner
UMKM0709,Jawa Barat,Kerajinan,Mikro,< 1 tahun,1,0,0,0,0,0,6.1,0,0,0,10.61,Rendah (0-25),0,-2.1362798774001575,-1.3778242457377252,Digital Laggard
UMKM0710,DKI Jakarta,Kerajinan,Menengah,1-3 tahun,1,1,1,2,2,1,63.2,1,1,1,86.99,Sangat Tinggi (75-100),1,3.4241447963402085,0.15896195694349338,Digital Champion
UMKM0711,Sumatera Utara,Kuliner,Mikro,> 5 tahun,1,1,1,3,1,1,15.6,0,0,0,68.56,Tinggi (50-75),3,1.5505876755937125,-0.7305338821801545,Digital Adopter
UMKM0712,Jawa Tengah,Kuliner,Kecil,3-5 tahun,1,1,0,0,1,1,3.3,0,0,1,42.33,Sedang (25-50),2,-1.053642208147524,0.56095334296711,Digital Beginner
UMKM0713,Jawa Tengah,Jasa,Kecil,1-3 tahun,1,1,1,2,3,1,68.4,1,0,0,79.51,Sangat Tinggi (75-100),3,2.8237166056833445,0.09940581733857377,Digital Adopter
UMKM0714,Jawa Barat,Fashion,Mikro,1-3 tahun,1,0,0,0,0,1,9.2,0,0,0,20.92,Rendah (0-25),0,-1.839243995083236,-1.5414071188602312,Digital Laggard
UMKM0715,Jawa Barat,Kuliner,Menengah,< 1 tahun,1,1,0,0,1,1,9.6,1,1,1,52.96,Tinggi (50-75),2,-0.15338138196408055,0.8732867703648108,Digital Beginner
UMKM0716,Bali,Pertanian,Mikro,1-3 tahun,1,1,1,1,1,1,24.1,0,1,0,67.74,Tinggi (50-75),1,1.1210015567539735,-0.1752068128408513,Digital Champion
UMKM0717,Sulawesi Selatan,Kuliner,Mikro,3-5 tahun,1,1,0,0,1,0,2.6,0,0,0,27.26,Sedang (25-50),2,-1.6895100238669658,0.481967093861244,Digital Beginner
UMKM0718,Kalimantan Timur,Kerajinan,Mikro,> 5 tahun,0,1,1,2,3,0,23.1,0,0,0,49.98,Sedang (25-50),3,1.3831383510575315,0.6807670754205721,Digital Adopter
UMKM0719,Jawa Timur,Pertanian,Mikro,> 5 tahun,1,1,1,1,3,1,19.7,1,0,0,71.3,Tinggi (50-75),3,1.1001242777089486,0.6073726125500478,Digital Adopter
UMKM0720,Sumatera Utara,Kuliner,Mikro,< 1 tahun,1,1,0,0,1,1,4.4,0,0,0,37.44,Sedang (25-50),2,-1.4242121334479416,0.32669624789028295,Digital Beginner
UMKM0721,Bali,Kuliner,Mikro,> 5 tahun,1,1,0,0,3,1,3.1,1,0,1,51.31,Tinggi (50-75),2,-0.5398084700958827,1.533182525206761,Digital Beginner
UMKM0722,Jawa Timur,Kuliner,Kecil,> 5 tahun,1,1,1,3,1,1,59.9,0,0,1,77.99,Sangat Tinggi (75-100),3,3.029545933328371,-0.7865583507034336,Digital Adopter
UMKM0723,Jawa Timur,Kuliner,Menengah,> 5 tahun,1,1,1,1,5,1,59.6,1,1,1,89.29,Sangat Tinggi (75-100),1,3.1082702899999464,1.6308247749160163,Digital Champion
UMKM0724,Sumatera Utara,Kuliner,Mikro,3-5 tahun,1,1,0,0,5,1,7.6,0,0,0,45.76,Sedang (25-50),2,-0.9372163241308324,1.9759151083624162,Digital Beginner
UMKM0725,Jawa Tengah,Kerajinan,Mikro,1-3 tahun,1,1,1,2,3,0,39.7,0,0,1,66.64,Tinggi (50-75),3,1.9848308253393812,0.5177847366771156,Digital Adopter
UMKM0726,Sulawesi Selatan,Kuliner,Menengah,1-3 tahun,1,1,1,1,5,1,72.0,0,1,1,85.53,Sangat Tinggi (75-100),1,3.0967211597743254,1.4154300322921431,Digital Champion
UMKM0727,Jawa Timur,Fashion,Mikro,< 1 tahun,1,1,0,0,4,0,0.3,1,0,0,38.03,Sedang (25-50),2,-1.1247274692582785,1.885043205633913,Digital Beginner
UMKM0728,Sumatera Utara,Pertanian,Mikro,1-3 tahun,1,1,0,0,4,0,0.5,0,0,0,33.05,Sedang (25-50),2,-1.4341254465256996,1.7476536408937688,Digital Beginner
UMKM0729,Jawa Barat,Jasa,Mikro,1-3 tahun,1,1,0,0,3,1,7.9,1,0,0,46.79,Sedang (25-50),2,-0.8200471876869019,1.2752681220832291,Digital Beginner
UMKM0730,Jawa Timur,Kerajinan,Mikro,3-5 tahun,1,0,0,0,0,1,5.3,0,0,1,25.53,Sedang (25-50),0,-1.537032821562904,-1.2892471960723844,Digital Laggard
UMKM0731,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,1,5.8,1,0,0,25.58,Sedang (25-50),0,-1.6079703055644838,-1.3835571795932073,Digital Laggard
UMKM0732,Sumatera Utara,Kerajinan,Menengah,3-5 tahun,1,1,0,0,2,1,0.5,1,0,1,49.05,Sedang (25-50),2,-0.7055023342837864,1.1323867707600972,Digital Beginner
UMKM0733,DKI Jakarta,Fashion,Mikro,< 1 tahun,1,0,0,0,0,0,2.6,0,0,0,10.26,Rendah (0-25),0,-2.221728317125264,-1.3554457110989504,Digital Laggard
UMKM0734,Jawa Tengah,Fashion,Mikro,> 5 tahun,1,1,0,0,1,0,6.4,0,0,1,32.64,Sedang (25-50),2,-1.1993122829513991,0.6848942404437864,Digital Beginner
UMKM0735,Jawa Barat,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,0,8.6,0,0,0,10.86,Rendah (0-25),0,-2.0752452775965096,-1.3938089133368499,Digital Laggard
UMKM0736,Sulawesi Selatan,Elektronik,Mikro,> 5 tahun,1,0,1,2,0,1,27.3,0,0,0,49.4,Sedang (25-50),3,0.769372985617146,-2.4461694611237297,Digital Adopter
UMKM0737,Jawa Barat,Fashion,Kecil,> 5 tahun,1,0,0,0,0,1,5.0,0,0,0,20.5,Rendah (0-25),0,-1.941782122753364,-1.5145528772937016,Digital Laggard
UMKM0738,Sumatera Utara,Kuliner,Kecil,3-5 tahun,1,1,1,2,3,0,33.9,1,0,1,71.06,Tinggi (50-75),3,2.157511299046632,0.6909799568392994,Digital Adopter
UMKM0739,Jawa Tengah,Fashion,Kecil,> 5 tahun,1,1,1,2,5,0,65.8,0,1,0,73.25,Tinggi (50-75),1,2.8612155482861983,1.1750245815238285,Digital Champion
UMKM0740,Jawa Barat,Fashion,Mikro,< 1 tahun,1,1,0,0,3,0,5.4,0,0,0,31.54,Sedang (25-50),2,-1.4167155113026602,1.298903883649731,Digital Beginner
UMKM0741,Jawa Tengah,Jasa,Menengah,1-3 tahun,1,1,1,1,3,1,54.8,0,1,1,79.81,Sangat Tinggi (75-100),1,2.4723673523410095,0.6905649278746149,Digital Champion
UMKM0742,Jawa Barat,Kerajinan,Kecil,1-3 tahun,1,1,1,1,3,1,36.4,0,0,1,72.97,Tinggi (50-75),3,1.5909798083596243,0.5917080829888922,Digital Adopter
UMKM0743,Sumatera Utara,Jasa,Kecil,1-3 tahun,1,1,0,0,2,0,7.9,0,0,1,34.79,Sedang (25-50),2,-1.0604736426771004,1.092723248634065,Digital Beginner
UMKM0744,Jawa Tengah,Kuliner,Mikro,< 1 tahun,0,0,0,0,0,0,9.1,1,0,0,5.91,Rendah (0-25),0,-1.5477551947556734,-0.9768270683059807,Digital Laggard
UMKM0745,Jawa Barat,Fashion,Mikro,3-5 tahun,1,1,0,0,4,1,2.2,0,0,0,43.22,Sedang (25-50),2,-1.1712689400988214,1.5930221816267727,Digital Beginner
UMKM0746,Bali,Fashion,Mikro,> 5 tahun,1,0,0,0,0,1,5.2,1,0,0,25.52,Sedang (25-50),0,-1.6226186095173591,-1.3797208593694172,Digital Laggard
UMKM0747,Jawa Barat,Kuliner,Kecil,3-5 tahun,1,1,0,0,1,1,8.4,0,0,0,37.84,Sedang (25-50),2,-1.3265567737621053,0.3011207797316833,Digital Beginner
UMKM0748,Jawa Tengah,Kuliner,Mikro,< 1 tahun,1,0,0,0,0,0,1.1,0,0,1,15.11,Rendah (0-25),0,-1.8609239277934302,-1.1186310692062635,Digital Laggard
UMKM0749,Bali,Jasa,Mikro,> 5 tahun,1,0,0,0,0,0,7.9,0,1,0,15.79,Rendah (0-25),0,-1.6601620761149922,-1.172829207993814,Digital Laggard
UMKM0750,DKI Jakarta,Kuliner,Kecil,3-5 tahun,1,1,0,0,2,0,1.8,0,1,1,39.18,Sedang (25-50),2,-0.7772251767714621,1.3482298359912106,Digital Beginner
UMKM0751,Jawa Timur,Fashion,Kecil,1-3 tahun,1,1,1,2,1,1,22.5,0,0,0,65.92,Tinggi (50-75),3,1.1844048472524402,-0.5780660943732157,Digital Adopter
UMKM0752,Bali,Kuliner,Menengah,3-5 tahun,1,1,1,3,1,1,39.5,0,0,1,75.95,Sangat Tinggi (75-100),3,2.5315035989306063,-0.6561234630945754,Digital Adopter
UMKM0753,DKI Jakarta,Kuliner,Mikro,1-3 tahun,1,1,0,0,1,1,1.9,0,0,0,37.19,Sedang (25-50),2,-1.4852467332515893,0.34268091548940777,Digital Beginner
UMKM0754,Jawa Barat,Kuliner,Kecil,1-3 tahun,1,1,0,0,1,1,4.7,0,0,1,42.47,Sedang (25-50),2,-1.0194628322574815,0.5520019291116001,Digital Beginner
UMKM0755,Jawa Timur,Pertanian,Mikro,> 5 tahun,1,0,1,1,0,1,14.7,0,0,0,44.8,Sedang (25-50),0,-0.07287972119257788,-2.1690212660436177,Digital Laggard
UMKM0756,Sumatera Utara,Jasa,Mikro,1-3 tahun,1,1,1,2,4,0,23.2,0,0,0,61.99,Tinggi (50-75),3,1.2867951978133942,0.8134795102478801,Digital Adopter
UMKM0757,DKI Jakarta,Pertanian,Mikro,3-5 tahun,1,0,0,0,0,1,4.3,0,0,0,20.43,Rendah (0-25),0,-1.9588718106983853,-1.5100771703659466,Digital Laggard
UMKM0758,Jawa Tengah,Fashion,Mikro,> 5 tahun,1,1,0,0,4,0,9.0,1,0,0,38.9,Sedang (25-50),2,-0.9123270619415847,1.8294165623889587,Digital Beginner
UMKM0759,Bali,Kuliner,Mikro,> 5 tahun,1,1,0,0,1,1,5.2,1,0,0,42.52,Sedang (25-50),2,-1.0904003162590614,0.45769194559077725,Digital Beginner
UMKM0760,Sumatera Utara,Fashion,Kecil,< 1 tahun,0,1,1,2,2,1,53.0,0,1,0,65.97,Tinggi (50-75),1,2.664420152303983,0.14491275530097633,Digital Champion
UMKM0761,Jawa Timur,Fashion,Mikro,< 1 tahun,1,0,0,0,0,1,0.6,0,0,0,20.06,Rendah (0-25),0,-2.049203018407784,-1.486419862319242,Digital Laggard
UMKM0762,Jawa Barat,Jasa,Kecil,< 1 tahun,0,1,1,1,3,0,32.1,0,0,0,47.54,Sedang (25-50),3,1.0682245865513234,0.819807742444246,Digital Adopter
UMKM0763,Jawa Barat,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,1,1.8,0,1,1,30.18,Sedang (25-50),0,-1.1903083718614722,-1.0503646630183285,Digital Laggard
UMKM0764,Sumatera Utara,Fashion,Mikro,1-3 tahun,1,1,1,1,3,0,33.8,1,0,1,67.71,Tinggi (50-75),3,1.620431591255146,0.8882048139237875,Digital Adopter
UMKM0765,Jawa Timur,Kuliner,Mikro,< 1 tahun,1,0,0,0,0,0,8.0,0,0,0,10.8,Rendah (0-25),0,-2.089893581549385,-1.38997259311306,Digital Laggard
UMKM0766,Jawa Tengah,Kuliner,Mikro,> 5 tahun,0,0,1,2,0,1,22.5,0,0,0,38.92,Sedang (25-50),3,0.8531889716225354,-2.13141091211493,Digital Adopter
UMKM0767,Sumatera Utara,Kerajinan,Mikro,3-5 tahun,1,1,1,1,3,1,10.8,1,0,0,70.41,Tinggi (50-75),3,0.8828411024079629,0.6642780292029321,Digital Adopter
UMKM0768,Sulawesi Selatan,Fashion,Mikro,1-3 tahun,1,1,0,0,5,0,2.4,1,0,0,40.24,Sedang (25-50),2,-0.9712405250311044,2.289035893600402,Digital Beginner
UMKM0769,Jawa Barat,Fashion,Mikro,3-5 tahun,1,1,0,0,1,0,7.6,0,0,0,27.76,Sedang (25-50),2,-1.5674408242596705,0.44999775866299446,Digital Beginner
UMKM0770,Sulawesi Selatan,Fashion,Mikro,3-5 tahun,1,0,0,0,0,1,5.6,0,0,0,20.56,Rendah (0-25),0,-1.9271338188004887,-1.5183891975174915,Digital Laggard
UMKM0771,Jawa Timur,Fashion,Mikro,< 1 tahun,1,0,0,0,0,0,8.6,0,0,0,10.86,Rendah (0-25),0,-2.0752452775965096,-1.3938089133368499,Digital Laggard
UMKM0772,Sulawesi Selatan,Jasa,Menengah,1-3 tahun,1,1,1,1,3,1,85.6,1,0,1,82.89,Sangat Tinggi (75-100),3,3.106421477747123,0.41324061597033057,Digital Adopter
UMKM0773,Jawa Timur,Elektronik,Mikro,> 5 tahun,1,1,0,0,1,0,6.5,0,0,1,32.65,Sedang (25-50),2,-1.1968708989592531,0.6842548537398214,Digital Beginner
UMKM0774,Jawa Barat,Pertanian,Kecil,3-5 tahun,1,1,1,1,2,1,48.6,0,0,1,72.19,Tinggi (50-75),3,1.7866107750093148,0.09628309635541006,Digital Adopter
UMKM0775,Sumatera Utara,Jasa,Kecil,3-5 tahun,1,1,0,0,2,0,5.5,0,0,1,34.55,Sedang (25-50),2,-1.119066858488602,1.1080685295292247,Digital Beginner
UMKM0776,Jawa Timur,Kuliner,Menengah,1-3 tahun,1,1,1,1,2,1,61.2,0,1,0,73.45,Tinggi (50-75),1,2.128972898232215,0.005000528737890027,Digital Champion
UMKM0777,Jawa Barat,Kerajinan,Kecil,< 1 tahun,1,1,1,1,1,1,30.3,1,0,0,68.36,Tinggi (50-75),3,1.1544752200921946,-0.2952419955697476,Digital Adopter
UMKM0778,Sumatera Utara,Fashion,Mikro,1-3 tahun,1,1,0,0,5,0,9.1,0,0,1,40.91,Sedang (25-50),2,-0.7245233935950192,2.337310034435745,Digital Beginner
UMKM0779,Sumatera Utara,Kuliner,Kecil,1-3 tahun,1,0,1,3,0,1,60.2,0,0,1,61.02,Tinggi (50-75),3,2.504651792046511,-2.6258893157755234,Digital Adopter
UMKM0780,DKI Jakarta,Jasa,Kecil,1-3 tahun,1,1,0,0,2,0,3.1,0,0,0,29.31,Sedang (25-50),2,-1.5750852235141262,0.8961899690911723,Digital Beginner
UMKM0781,DKI Jakarta,Kuliner,Mikro,< 1 tahun,1,0,0,0,0,0,3.9,1,0,0,15.39,Rendah (0-25),0,-1.8757095799756538,-1.2276469469182811,Digital Laggard
UMKM0782,Jawa Tengah,Elektronik,Mikro,> 5 tahun,1,1,1,2,4,1,32.7,0,0,0,72.94,Tinggi (50-75),3,1.7400796556276532,0.6089758880716147,Digital Adopter
UMKM0783,Jawa Barat,Fashion,Mikro,> 5 tahun,1,1,0,0,1,1,0.7,0,0,0,37.07,Sedang (25-50),2,-1.5145433411573401,0.3503535559369877,Digital Beginner
UMKM0784,Jawa Barat,Kerajinan,Kecil,> 5 tahun,1,1,0,0,1,1,5.0,1,0,1,47.5,Sedang (25-50),2,-0.6978579350293307,0.6861945603319193,Digital Beginner
UMKM0785,Jawa Timur,Kerajinan,Kecil,> 5 tahun,1,1,1,2,2,1,64.3,1,0,1,82.1,Sangat Tinggi (75-100),3,3.0188271308272747,-0.06457529521540259,Digital Adopter
UMKM0786,Bali,Elektronik,Mikro,1-3 tahun,1,0,0,0,0,1,5.9,0,1,0,25.59,Sedang (25-50),0,-1.4876367773975125,-1.3038033592141054,Digital Laggard
UMKM0787,Jawa Tengah,Kerajinan,Mikro,> 5 tahun,1,1,0,0,1,0,3.6,0,0,0,27.36,Sedang (25-50),2,-1.6650961839455067,0.47557322682159414,Digital Beginner
UMKM0788,Jawa Barat,Kerajinan,Mikro,1-3 tahun,1,0,1,2,0,1,35.3,1,0,0,55.2,Tinggi (50-75),3,1.2789644502405317,-2.361209606108715,Digital Adopter
UMKM0789,Jawa Tengah,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,0,8.8,0,0,0,10.88,Rendah (0-25),0,-2.0703625096122176,-1.39508768674478,Digital Laggard
UMKM0790,Bali,Fashion,Menengah,> 5 tahun,1,1,1,2,2,0,66.7,0,1,0,67.34,Tinggi (50-75),1,2.5765343630391815,-0.08298932506111638,Digital Champion
UMKM0791,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,1,1,2,1,1,45.9,0,0,0,68.26,Tinggi (50-75),3,1.755688701414582,-0.7276825831010238,Digital Adopter
UMKM0792,Jawa Tengah,Kerajinan,Mikro,> 5 tahun,0,0,0,0,0,1,0.4,1,0,0,15.04,Rendah (0-25),0,-1.5388026235119694,-1.0649623103606174,Digital Laggard
UMKM0793,Jawa Tengah,Fashion,Mikro,3-5 tahun,1,0,0,0,0,0,9.7,0,0,0,10.97,Rendah (0-25),0,-2.0483900536829047,-1.400842167080465,Digital Laggard
UMKM0794,DKI Jakarta,Kerajinan,Kecil,1-3 tahun,1,1,1,1,5,1,68.4,1,0,0,80.17,Sangat Tinggi (75-100),3,2.493514042668225,1.1308309052186039,Digital Adopter
UMKM0795,Jawa Timur,Kuliner,Mikro,1-3 tahun,1,1,0,0,2,0,3.4,0,0,0,29.34,Sedang (25-50),2,-1.5677610715376886,0.8942718089792774,Digital Beginner
UMKM0796,Sulawesi Selatan,Kuliner,Kecil,3-5 tahun,1,1,1,3,5,0,49.0,0,0,1,74.9,Tinggi (50-75),3,2.95095362119251,1.0965759203273548,Digital Adopter
UMKM0797,Bali,Kerajinan,Mikro,< 1 tahun,1,1,0,0,4,0,1.4,1,0,0,38.14,Sedang (25-50),2,-1.0978722453446736,1.878009951890298,Digital Beginner
UMKM0798,Jawa Tengah,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,0,1.7,0,0,0,10.17,Rendah (0-25),0,-2.2437007730545773,-1.3496912307632656,Digital Laggard
UMKM0799,DKI Jakarta,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,0,0.5,0,0,1,15.05,Rendah (0-25),0,-1.8755722317463053,-1.1147947489824734,Digital Laggard
UMKM0800,Bali,Kuliner,Mikro,1-3 tahun,1,1,0,0,2,0,9.0,0,0,0,29.9,Sedang (25-50),2,-1.4310435679775177,0.8584661535572379,Digital Beginner
UMKM0801,DKI Jakarta,Pertanian,Mikro,> 5 tahun,1,1,1,1,3,0,48.9,0,0,0,59.22,Tinggi (50-75),3,1.2773746796034422,0.4283227889596473,Digital Adopter
UMKM0802,Jawa Timur,Kerajinan,Menengah,> 5 tahun,1,1,0,0,1,1,7.0,0,1,1,47.7,Sedang (25-50),2,-0.531138111011587,0.7538000333356863,Digital Beginner
UMKM0803,Jawa Tengah,Fashion,Kecil,> 5 tahun,1,1,1,1,3,0,41.4,0,1,0,63.47,Tinggi (50-75),1,1.5264437696190378,0.6927807901723028,Digital Champion
UMKM0804,DKI Jakarta,Kuliner,Menengah,> 5 tahun,1,1,0,0,1,1,7.9,0,0,1,42.79,Sedang (25-50),2,-0.9413385445088124,0.5315415545847203,Digital Beginner
UMKM0805,Jawa Tengah,Kuliner,Mikro,3-5 tahun,1,1,1,3,4,0,48.3,0,0,1,72.83,Tinggi (50-75),3,2.831646052855378,0.6836318185053563,Digital Adopter
UMKM0806,Sumatera Utara,Jasa,Menengah,> 5 tahun,1,1,1,1,4,1,76.3,1,1,1,88.96,Sangat Tinggi (75-100),1,3.4137635362962024,1.1066273866041092,Digital Champion
UMKM0807,Bali,Kerajinan,Mikro,> 5 tahun,1,1,0,0,1,1,4.4,1,0,0,42.44,Sedang (25-50),2,-1.1099313881962287,0.46280703922249716,Digital Beginner
UMKM0808,Bali,Kuliner,Mikro,1-3 tahun,0,0,1,1,0,1,38.3,0,0,0,37.16,Sedang (25-50),3,0.7042893185822486,-2.0358485409608753,Digital Adopter
UMKM0809,Jawa Tengah,Kuliner,Mikro,3-5 tahun,1,0,0,0,0,1,7.2,0,0,0,20.72,Rendah (0-25),0,-1.8880716749261541,-1.5286193847809313,Digital Laggard
UMKM0810,Jawa Timur,Kuliner,Mikro,> 5 tahun,1,1,0,0,3,1,0.7,1,0,0,46.07,Sedang (25-50),2,-0.9958268351214071,1.3213039647687086,Digital Beginner
UMKM0811,Kalimantan Timur,Kerajinan,Kecil,1-3 tahun,1,1,1,3,1,1,51.0,0,0,0,72.1,Tinggi (50-75),3,2.4148376088133627,-0.9568767753837615,Digital Adopter
UMKM0812,Sulawesi Selatan,Jasa,Mikro,3-5 tahun,1,0,0,0,0,1,6.9,0,0,0,20.69,Rendah (0-25),0,-1.895395826902592,-1.5267012246690363,Digital Laggard
UMKM0813,Jawa Timur,Kuliner,Mikro,3-5 tahun,1,0,1,1,0,1,12.6,0,0,0,44.59,Sedang (25-50),0,-0.12414878502764191,-2.155594145260353,Digital Laggard
UMKM0814,Bali,Kuliner,Mikro,1-3 tahun,1,1,0,0,1,1,3.7,0,0,0,37.37,Sedang (25-50),2,-1.441301821392963,0.3311719548180379,Digital Beginner
UMKM0815,Sulawesi Selatan,Kuliner,Mikro,3-5 tahun,1,1,1,1,1,0,34.3,0,0,1,58.76,Tinggi (50-75),3,1.1139220051799419,-0.08594252842775804,Digital Adopter
UMKM0816,Jawa Tengah,Pertanian,Mikro,> 5 tahun,1,1,1,2,1,1,14.9,0,1,0,70.16,Tinggi (50-75),1,1.4310325532758899,-0.31296870645659525,Digital Champion
UMKM0817,Jawa Tengah,Kuliner,Mikro,3-5 tahun,1,1,0,0,4,1,3.3,0,0,0,43.33,Sedang (25-50),2,-1.1444137161852164,1.5859889278831578,Digital Beginner
UMKM0818,Jawa Barat,Jasa,Kecil,< 1 tahun,1,0,1,1,0,1,26.3,1,0,0,50.96,Tinggi (50-75),3,0.5246015671480603,-2.107079332371342,Digital Adopter
UMKM0819,Jawa Timur,Kerajinan,Kecil,< 1 tahun,1,0,1,2,0,1,31.2,1,0,1,59.79,Tinggi (50-75),3,1.576292855776572,-2.1077709099129383,Digital Adopter
UMKM0820,Jawa Barat,Fashion,Mikro,1-3 tahun,1,1,0,0,2,1,8.2,0,0,0,39.82,Sedang (25-50),2,-1.2292216613542872,0.7198193618893665,Digital Beginner
UMKM0821,Sumatera Utara,Kuliner,Mikro,> 5 tahun,1,0,0,0,0,1,2.1,1,0,0,25.21,Sedang (25-50),0,-1.6983015132738821,-1.3598998715465025,Digital Laggard
UMKM0822,Jawa Timur,Kuliner,Mikro,1-3 tahun,1,1,1,2,3,1,19.4,0,0,0,69.61,Tinggi (50-75),3,1.3131577042801374,0.27659451094920556,Digital Adopter
UMKM0823,Jawa Barat,Kerajinan,Kecil,3-5 tahun,1,0,0,0,0,1,2.0,0,0,0,20.2,Rendah (0-25),0,-2.0150236425177415,-1.4953712761747517,Digital Laggard
UMKM0824,Jawa Barat,Jasa,Mikro,1-3 tahun,1,0,0,0,0,1,1.2,0,0,0,20.12,Rendah (0-25),0,-2.0345547144549085,-1.4902561825430318,Digital Laggard
UMKM0825,Jawa Tengah,Kerajinan,Mikro,1-3 tahun,1,1,1,2,5,0,14.6,0,0,1,68.13,Tinggi (50-75),3,1.5764792040949789,1.5131104168718352,Digital Adopter
UMKM0826,Bali,Fashion,Mikro,> 5 tahun,1,1,0,0,1,1,0.8,0,0,0,37.08,Sedang (25-50),2,-1.5121019571651941,0.3497141692330227,Digital Beginner
UMKM0827,Jawa Barat,Kuliner,Mikro,> 5 tahun,1,0,1,1,0,1,18.7,1,0,0,50.2,Tinggi (50-75),3,0.3390563837449715,-2.058485942870003,Digital Adopter
UMKM0828,Jawa Barat,Pertanian,Mikro,< 1 tahun,1,1,0,0,1,1,0.3,0,0,0,37.03,Sedang (25-50),2,-1.5243088771259237,0.35291110275284765,Digital Beginner
UMKM0829,Sumatera Utara,Jasa,Kecil,1-3 tahun,1,1,0,0,2,1,1.1,1,1,0,49.11,Sedang (25-50),2,-0.6561062901183952,1.1178306076183764,Digital Beginner
UMKM0830,Jawa Tengah,Kuliner,Mikro,< 1 tahun,1,1,0,0,1,1,5.5,1,1,0,47.55,Sedang (25-50),2,-0.6509032748560852,0.6722777838941633,Digital Beginner
UMKM0831,Jawa Barat,Pertanian,Mikro,3-5 tahun,1,0,0,0,0,1,5.9,1,0,1,30.59,Sedang (25-50),0,-1.2081037723583155,-1.15697272496396,Digital Laggard
UMKM0832,Jawa Tengah,Kerajinan,Kecil,3-5 tahun,1,1,0,0,1,1,0.3,0,0,0,37.03,Sedang (25-50),2,-1.5243088771259237,0.35291110275284765,Digital Beginner
UMKM0833,Jawa Timur,Fashion,Kecil,< 1 tahun,1,1,1,2,2,0,33.9,0,1,0,64.06,Tinggi (50-75),1,1.7757604136153244,0.1267295138394009,Digital Champion
UMKM0834,Jawa Timur,Kerajinan,Mikro,1-3 tahun,1,1,0,0,2,0,8.4,0,0,0,29.84,Sedang (25-50),2,-1.4456918719303933,0.8623024737810278,Digital Beginner
UMKM0835,Jawa Tengah,Jasa,Mikro,1-3 tahun,1,0,1,2,0,1,27.1,0,0,0,49.38,Sedang (25-50),3,0.7644902176328542,-2.4448906877158,Digital Adopter
UMKM0836,Jawa Barat,Kerajinan,Mikro,> 5 tahun,1,1,0,0,3,0,1.3,0,0,0,31.13,Sedang (25-50),2,-1.5168122549806424,1.3251187385122958,Digital Beginner
UMKM0837,Bali,Kuliner,Menengah,> 5 tahun,1,1,1,2,5,1,60.7,1,0,1,87.74,Sangat Tinggi (75-100),3,3.2375909482863525,1.210702052376597,Digital Adopter
UMKM0838,Jawa Barat,Kuliner,Mikro,< 1 tahun,1,1,0,0,2,0,6.7,0,0,0,29.67,Sedang (25-50),2,-1.4871953997968737,0.8731720477484325,Digital Beginner
